ORIGINAL,uri
"Casals, Pablo, 1876-1973.",/agents/people/5783
"Lacy, Arthur J. (Arthur Jay), 1876-1975.",/agents/people/5784
"Campbell, Colin Percy, 1877-",/agents/people/5785
"Dudley, Adolphus Mansfield, 1877-",/agents/people/5786
"Haynes, Royal Storrs, 1877-",/agents/people/5787
"Kirk, Richard Ray, 1877-",/agents/people/5788
"Sparks, Frank Melville, 1877-",/agents/people/5789
"Walter, Robert E., b. 1877.",/agents/people/5790
"Hodgkin, Henry Theodore, 1877-1933.",/agents/people/5791
"Hooper, Joseph Lawrence, 1877-1934.",/agents/people/5792
"Moore, Samuel 1877-1934.",/agents/people/5793
"Phillips, Ulrich Bonnell, 1877-1934.",/agents/people/5794
"Gilchrist, Ralph, 1877-1936.",/agents/people/5795
"Fugate, James, 1877-1938.",/agents/people/5796
"Slayton, George Francis, 1877-1940.",/agents/people/5797
"Fead, Louis H., 1877-1943.",/agents/people/5798
"Harllee, William Curry, 1877-1944.",/agents/people/5799
"Jessup, Walter A. (Walter Albert), 1877-1944",/agents/people/5800
"Ariens Kappers, Cornelius Ubbo, 1877-1946.",/agents/people/5801
"Rushton, Herbert J., 1877-1947.",/agents/people/5802
"Paxson, Frederic L. (Frederic Logan), 1877-1948.",/agents/people/5803
"Schwimmer, Rosika, 1877-1948.",/agents/people/5804
"Comstock, William Alfred, 1877-1949.",/agents/people/5805
"Selmon, Bertha Eugenia Loveland, 1877-1949.",/agents/people/5806
"Towne, Charles Hanson, 1877-1949.",/agents/people/5807
"Angell, William Robert, 1877-1950.",/agents/people/5808
"Bursley, Joseph Aldrich, 1877-1950.",/agents/people/5809
"Cherrington, Ernest Hurst, 1877-1950.",/agents/people/5810
"Cox, Creed Fulton, 1877-1950.",/agents/people/5811
"Johnson, Frank O., 1877-1950.",/agents/people/5812
"Sparks, Frank Melville, 1877-1950.",/agents/people/5813
"Vibbert, Charles Bruce, 1877-1950.",/agents/people/5814
"Douglas, Lloyd C. (Lloyd Cassel), 1877-1951.",/agents/people/5815
"Hart, Michael James, 1877-1951.",/agents/people/5816
"Safford, Ada Murray, 1877-1951.",/agents/people/5817
"Briggs, Walter Owen, 1877-1952.",/agents/people/5818
"Marsh, Benjamin Clarke, 1877-1952.",/agents/people/5819
"Norris, J. Frank (John Frank), 1877-1952.",/agents/people/5820
"White, Wallace Humphrey, 1877-1952.",/agents/people/5821
"Clark, Thomas Curtis, 1877-1953.",/agents/people/5822
"Payne, E. George (Enoch George), 1877-1953",/agents/people/5823
"Wagner, Robert F. (Robert Ferdinand), 1877-1953.",/agents/people/5824
"Hoey, Clyde Roark, 1877-1954.",/agents/people/5825
"Barkley, Alben William, 1877-1956.",/agents/people/5826
"Coffin, Howard Aldridge, 1877-1956.",/agents/people/5827
"Mitchell, Hugh Chester, 1877-1956.",/agents/people/5828
"Orr, H. Winnett (Hiram Winnett), 1877-1956.",/agents/people/5829
"Pearse, A. S. (Arthur Sperry), 1877-1956.",/agents/people/5830
"Soddy, Frederick, 1877-1956.",/agents/people/5831
"Terman, Lewis Madison, 1877-1956.",/agents/people/5832
"DeKleine, William, 1877-1957.",/agents/people/5833
"Russell, Henry Norris, 1877-1957.",/agents/people/5834
"Wieland, Heinrich, 1877-1957.",/agents/people/5835
"Bach, Ellen Botsford, 1877-1960.",/agents/people/5836
"Partridge, Bellamy, 1877-1960",/agents/people/5837
"Pepper, Samuel Dewitt, 1877-1960.",/agents/people/5838
"Coburn, Charles Douville, 1877-1961.",/agents/people/5839
"French, J. Leslie (James Leslie), 1877-1962.",/agents/people/5840
"Goodrich, Francis Lee Dewey, 1877-1962.",/agents/people/5841
"Hutton, Edward Francis, 1877-1962.",/agents/people/5842
"Austin, Warren Robinson, 1877-1963.",/agents/people/5843
"Connally, Tom, 1877-1963.",/agents/people/5844
"Hopkins, Ernest Martin, 1877-1964.",/agents/people/5845
"Fairchild, Fred Rogers, 1877-1966.",/agents/people/5846
"Clapp, Earle H. (Earle Hart), 1877-1970",/agents/people/5847
"Hayden, Carl Trumbull, 1877-1972.",/agents/people/5848
"Ohlinger, Gustavus, 1877-1972",/agents/people/5849
"Grimes, Lucia Isabelle Voorhees, 1877-1978.",/agents/people/5850
"Bradshaw, John William, 1878-",/agents/people/5851
"Hollister, Richard Dennis Teall, 1878-",/agents/people/5852
"Kline, George Milton, 1878-",/agents/people/5853
"Lennon, Peter B., 1878-",/agents/people/5854
"Marquardt, Walter W. (Walter William), 1878-",/agents/people/5855
"Palmer, Milton R., 1878-",/agents/people/5856
"Rea, Paul Marshall, 1878-",/agents/people/5857
"Schoening, Robert W., b. 1878.",/agents/people/5858
"Trevor, John Bond, 1878-",/agents/people/5859
"Weech, William Nassau, 1878-",/agents/people/5860
"Smalley, Harrison Standish, 1878-1912.",/agents/people/5861
"Gleason, Arthur, 1878-1923.",/agents/people/5862
"Early, John C. (John Chrysostom), 1878-1932.",/agents/people/5864
"Williamson, Edward Bruce, 1878-1933.",/agents/people/5865
"Kimball, Henry Mahlon, 1878-1935.",/agents/people/5866
"Long, Ray, 1878-1935.",/agents/people/5867
"Chapman, Fred A., 1878-1938.",/agents/people/5868
"Savage, Toy Dixon, 1878-1941.",/agents/people/5869
"Quezon, Manuel Luis, 1878-1944.",/agents/people/5870
"Weissert, Charles Adam, 1878-1947.",/agents/people/5871
"Adams, James Truslow, 1878-1949.",/agents/people/5872
"Fisher, Clyde, 1878-1949.",/agents/people/5873
"Lemke, William, 1878-1950.",/agents/people/5874
"Ogg, Frederic Austin, 1878-1951.",/agents/people/5875
"Scott, Frank Douglas, 1878-1951.",/agents/people/5876
"Johnson, Axel Petrus, 1878-1952.",/agents/people/5877
"Abbott, Leonard Dalton, 1878-1953.",/agents/people/5878
"Cady, Claude Ernest, 1878-1953.",/agents/people/5879
"Pitkin, Walter Boughton, 1878-1953.",/agents/people/5880
"Burritt, Balley Barton, 1878-1954.",/agents/people/5881
"Butler, Hugh Alfred, 1878-1954.",/agents/people/5882
"MacChesney, Nathan William, 1878-1954.",/agents/people/5883
"Goldman, Edwin Franko, 1878-1956.",/agents/people/5884
"Karpinski, Louis Charles, 1878-1956.",/agents/people/5885
"Trevor, John B. (John Bond), 1878-1956",/agents/people/5886
"Dunsany, Edward John Moreton Drax Plunkett, Baron, 1878-1957.",/agents/people/5887
"George, Walter F. (Walter Franklin), 1878-1957.",/agents/people/5888
"Brumm, John Lewis, 1878-1958.",/agents/people/5889
"Gilbert, Charles Kendall, 1878-1958.",/agents/people/5890
"Lehr, John Camillus, 1878-1958.",/agents/people/5891
"Weil, Louis A., 1878-1959.",/agents/people/5892
"Foulkes, George Ernest, 1878-1960.",/agents/people/5893
"Sioussat, St. George L. (St. George Leakin), 1878-1960.",/agents/people/5894
"Canby, Henry Seidel, 1878-1961.",/agents/people/5895
"Osmeña, Sergio, 1878-1961.",/agents/people/5896
"Osmeóna, Sergio, 1878-1961.",/agents/people/5897
"Artiaga, Santiago, 1878-1962.",/agents/people/5898
"Hard, William, 1878-1962.",/agents/people/5899
"Teagle, Walter C. (Walter Clark), 1878-1962",/agents/people/5900
"Castle, William R. (William Richards), 1878-1963.",/agents/people/5901
"Corwin, Edward Samuel, 1878-1963.",/agents/people/5902
"Lehman, Herbert H. (Herbert Henry), 1878-1963.",/agents/people/5903
"Stebbins, Joel, 1878-1966",/agents/people/5904
"Pray, George R. (George Raymond), 1878-1967.",/agents/people/5905
"Sandburg, Carl, 1878-1967.",/agents/people/5906
"Meitner, Lise, 1878-1968.",/agents/people/5907
"Sinclair, Upton, 1878-1968.",/agents/people/5908
"Fosdick, Harry Emerson, 1878-1969.",/agents/people/5909
"Notestein, Wallace, 1878-1969.",/agents/people/5910
"Allmendinger, Helen Sophie, 1878-1973.",/agents/people/5911
"Allmendinger, Helene Sophie, 1878-1973.",/agents/people/5912
"Morgan, Arthur Ernest, 1878-1975.",/agents/people/5913
"Brownlow, Louis, b. 1879.",/agents/people/5914
"Chambers, David Laurance, b. 1879.",/agents/people/5915
"Coffey, Wilford L., 1879-",/agents/people/5916
"Dawson, Joseph Martin, 1879-",/agents/people/5917
"DeFoe, Murl Holcomb, 1879-",/agents/people/5918
"DeLand, Charles J., 1879-",/agents/people/5919
"Moehlman, Conrad Henry, b. 1879.",/agents/people/5920
"Moore, Joel Roscoe, 1879-",/agents/people/5921
"Otis, Robert Burns, 1879-",/agents/people/5922
"Utley, Stuart Wells, 1879-",/agents/people/5923
"Hill, Joe, 1879-1915.",/agents/people/5924
"Haggard, Sewell, 1879-1928.",/agents/people/5925
"Mitchell, William, 1879-1936.",/agents/people/5926
"Respighi, Ottorino, 1879-1936.",/agents/people/5927
"King, Clyde Lyndon, 1879-1937.",/agents/people/5928
"Stockard, Charles Rupert, 1879-1939.",/agents/people/5929
"Pearl, Raymond, 1879-1940.",/agents/people/5930
"Trotsky, Leon, 1879-1940.",/agents/people/5931
"Allen, Glover Morrill, 1879-1942.",/agents/people/5932
"King, Paul Howard, 1879-1942.",/agents/people/5933
"Banning, Kendall, 1879-1944.",/agents/people/5934
"Bestor, Arthur Eugene, 1879-1944.",/agents/people/5935
"Davis, Dwight Filley, 1879-1945.",/agents/people/5936
"Herring, Clyde L. (Clyde LaVerne), 1879-1945.",/agents/people/5937
"Yoakum, Clarence Stone, 1879-1945.",/agents/people/5938
"Pelzer, Louis, 1879-1946.",/agents/people/5939
"Street, Julian, 1879-1947",/agents/people/5940
"Knudsen, William S., 1879-1948.",/agents/people/5941
"Foster, William Trufant, 1879-1950.",/agents/people/5942
"Korzybski, Alfred, 1879-1950.",/agents/people/5943
"Erskine, John, 1879-1951.",/agents/people/5944
"Stalin, Joseph, 1879-1953.",/agents/people/5945
"Hays, Will H. (Will Harrison), 1879-1954.",/agents/people/5946
"Hays, Will H.$$g(Will Harrison), 1879-1954.",/agents/people/5947
"Tumulty, Joseph P. (Joseph Patrick), 1879-1954.",/agents/people/5948
"Cameron, William John, 1879-1955.",/agents/people/5949
"Einstein, Albert, 1879-1955.",/agents/people/5950
"Greeley, William Buckhout, 1879-1955.",/agents/people/5951
"Chase, Lew Allen, 1879-1957.",/agents/people/5952
"Coolidge, Grace Goodhue, 1879-1957.",/agents/people/5953
"Person, Seymour Howe, 1879-1957.",/agents/people/5954
"Bowers, Claude Gernade, 1879-1958.",/agents/people/5955
"Fisher, Dorothy Canfield, 1879-1958.",/agents/people/5956
"Barrymore, Ethel, 1879-1959.",/agents/people/5957
"Laue, Max von, 1879-1960.",/agents/people/5958
"Lincoln, Esther, 1879-1961.",/agents/people/5959
"Stefansson, Vilhjalmur, 1879-1962.",/agents/people/5960
"Blain, D. Bethune, 1879-1963.",/agents/people/5961
"Cannon, Clarence, 1879-1964.",/agents/people/5962
"Holmes, John Haynes, 1879-1964.",/agents/people/5963
"Bigelow, William F. (William Frederick), 1879-1966.",/agents/people/5964
"Sanger, Margaret, 1879-1966.",/agents/people/5965
"Martin, Edward, 1879-1967.",/agents/people/5966
"Hartman, Carl Gottfried, 1879-1968.",/agents/people/5967
"Miller, Janette Estelle, 1879-1969",/agents/people/5968
"Miller, Janette, 1879-1969.",/agents/people/5969
"Campbell, Oscar James, 1879-1970.",/agents/people/5970
"Rous, Peyton, 1879-1970.",/agents/people/5971
"La Piana, George, 1879-1971.",/agents/people/5972
"Shattuck, Henry Lee, 1879-1971.",/agents/people/5973
"Byrnes, James Francis, 1879-1972.",/agents/people/5974
"Sink, Charles A. (Charles Albert), 1879-1972.",/agents/people/5975
"Wright, Irene Aloha, 1879-1972.",/agents/people/5977
"Gillette, Guy Mark, 1879-1973.",/agents/people/5978
"Atwood, Albert William, 1879-1975.",/agents/people/5979
"Shorts, Robert P. (Robert Perry), 1879-1975",/agents/people/5980
"Shurtleff, Flavel, 1879-1978",/agents/people/5981
"Atwood, Orville E., 1880-",/agents/people/5982
"Barnes, Walter, 1880-",/agents/people/5983
"Colby, Walter F. (Walter Francis), 1880-",/agents/people/5984
"Crane, Robert Treat, b. 1880.",/agents/people/5985
"Cross, Ira Brown, 1880-",/agents/people/5986
"Fehling, Edward William, 1880-",/agents/people/5987
"Fox, George R., 1880-",/agents/people/5988
"Glaser, Otto Charles, 1880-",/agents/people/5989
"Kelso, Robert William, 1880-",/agents/people/5990
"McCrea, Archie Elbert, 1880-",/agents/people/5991
"Moulton, Vern, 1880-",/agents/people/5992
"Okkelberg, Peter Olaus, 1880-",/agents/people/5993
"Pyke, Alfred Joseph, 1880-",/agents/people/5994
"Sellars, Roy Wood, 1880-",/agents/people/5995
"Stoner, Willis Gordon, 1880-",/agents/people/5996
"Turner, Scott, b. 1880.",/agents/people/5997
"Curtiss, Ralph Hamilton, 1880-1929.",/agents/people/5998
"Vincent, Bird J., 1880-1931",/agents/people/5999
"Ehrenfest, Paul, 1880-1933.",/agents/people/6000
"Chapin, Roy D. (Roy Dikeman), 1880-1936.",/agents/people/6001
"Lincoln, Burr, 1880-1937.",/agents/people/6002
"Frost, Wade Hampton, 1880-1938.",/agents/people/6003
"Goldenweiser, Alexander, 1880-1940.",/agents/people/6004
"Chapman, Charles E. (Charles Edward), 1880-1941.",/agents/people/6005
"Jones, Paul, 1880-1941.",/agents/people/6006
"Knott, Thomas A. (Thomas Albert), 1880-1945.",/agents/people/6007
"Hutchins, Harry Crocker, 1880-1948.",/agents/people/6008
"Sundwall, John, 1880-1950.",/agents/people/6009
"Bingham, Walter Van Dyke, 1880-1952.",/agents/people/6010
"Lasker, Albert Davis, 1880-1952.",/agents/people/6011
"De Lamarter, Eric, 1880-1953.",/agents/people/6012
"Rice, Grantland, 1880-1954.",/agents/people/6013
"Powell, Thomas Reed, 1880-1955.",/agents/people/6014
"Rodeheaver, Homer A. (Homer Alvan), 1880-1955.",/agents/people/6015
"Aydelotte, Frank, 1880-1956.",/agents/people/6016
"Fairchild, Henry Pratt, 1880-1956.",/agents/people/6017
"Mencken, H. L. (Henry Louis), 1880-1956.",/agents/people/6018
"Robinson, David Moore, 1880-1958.",/agents/people/6019
"Saint-Gaudens, Homer, 1880-1958",/agents/people/6020
"Wilcox, Clarence Edward, 1880-1958.",/agents/people/6021
"Ironside, Edmund, Sir, 1880-1959.",/agents/people/6022
"Colvin, David Leigh, 1880-1959.",/agents/people/6023
"Guerard, Albert Leon, 1880-1959.",/agents/people/6024
"Marshall, George C. (George Catlett), 1880-1959.",/agents/people/6025
"Quaife, Milo Milton, 1880-1959.",/agents/people/6026
"Shaw, Wilfred B., 1880-1959.",/agents/people/6027
"Blakeman, Edward W. (Edward William), 1880-1963.",/agents/people/6028
"Knutson, Harold, 1880-1963.",/agents/people/6029
"Schwimmer, Franciska, 1880-1963.",/agents/people/6030
"MacArthur, Douglas, 1880-1964.",/agents/people/6031
"Price, Hereward Thimbleby, 1880-1964.",/agents/people/6032
"Grew, Joseph C. (Joseph Clark), 1880-1965.",/agents/people/6033
"Lasker, Bruno, 1880-1965.",/agents/people/6034
"Perkins, Frances, 1880-1965.",/agents/people/6035
"Purcell, William Gray, 1880-1965.",/agents/people/6036
"Clayton, Will, 1880-1966.",/agents/people/6037
"Shuler, Robert Pierce, 1880-1966.",/agents/people/6038
"Smith, H. Alexander (Howard Alexander), 1880-1966.",/agents/people/6039
"Lathrop, John Howland, 1880-1967.",/agents/people/6040
"Burke, Edward R. (Edward Raymond), 1880-1968",/agents/people/6041
"Keller, Helen, 1880-1968.",/agents/people/6042
"Lewis, John Llewellyn, 1880-1969.",/agents/people/6043
"Flanders, Ralph E. (Ralph Edward), 1880-1970.",/agents/people/6044
"Gipson, Lawrence Henry, 1880-1971",/agents/people/6045
"Holtwick, Enoch A., 1880?-1972.",/agents/people/6046
"Sellars, Roy Wood, 1880-1973",/agents/people/6047
"Brundage, Ray O., 1881-",/agents/people/6048
"Cochrane, Donald F., 1881-",/agents/people/6049
"Cole, Fay-Cooper, b. 1881.",/agents/people/6050
"Emery, John Garfield, 1881-",/agents/people/6051
"Flynn, Felix H. H., 1881-",/agents/people/6052
"French, Edna Cumming, 1881-",/agents/people/6053
"Fry, Theodore I., 1881-",/agents/people/6054
"Huckle, Thomas O., 1881-",/agents/people/6055
"Huston, Roscoe Burhans, 1881-",/agents/people/6056
"MacDonald, Thomas H. (Thomas Harris), b. 1881.",/agents/people/6057
"Read, Thomas, 1881-",/agents/people/6058
"Reed, Thomas Harrison, b. 1881.",/agents/people/6059
"Rinsey, George, 1881-",/agents/people/6060
"Royce, Frank, 1881-",/agents/people/6061
"Shipler, Guy Emery, 1881-",/agents/people/6062
"Eastman, Crystal, 1881-1928.",/agents/people/6063
"Turner, Edward Raymond, 1881-1929.",/agents/people/6064
"Zweig, Stefan, 1881-1942.",/agents/people/6065
"Hoffius, Cornelius, 1881-1943.",/agents/people/6066
"Allen, Rolland Craten, 1881-1948.",/agents/people/6067
"Espie, John P., 1881-1949.",/agents/people/6068
"Dana, Henry Wadsworth Longfellow, 1881-1950.",/agents/people/6069
"Bernard, L. L. (Luther Lee), 1881-1951.",/agents/people/6070
"Erwin, Henry Parsons, 1881-1953.",/agents/people/6071
"Randall, J. G. (James Garfield), 1881-1953.",/agents/people/6072
"Hays, Arthur Garfield, 1881-1954.",/agents/people/6073
"Johnson, Allan Chester, 1881-1955.",/agents/people/6074
"Warner, Langdon, 1881-1955.",/agents/people/6075
"Winter, John Garrett, 1881-1956.",/agents/people/6076
"Burns, Kevin, 1881-1958.",/agents/people/6077
"Long, Breckinridge, 1881-1958.",/agents/people/6078
"DeMille, Cecil B. (Cecil Blount), 1881-1959.",/agents/people/6079
"Guest, Edgar A. (Edgar Albert), 1881-1959.",/agents/people/6080
"Shaw, Wilfred Byron, 1881-1959.",/agents/people/6081
"Sweet, William Warren, 1881-1959.",/agents/people/6082
"Boyles, Emerson R., 1881-1960.",/agents/people/6083
"Malcolm, George A. (George Arthur), 1881-1961.",/agents/people/6084
"Shull, Aaron Franklin, 1881-1961.",/agents/people/6086
"Hart, Merwin Kimball, 1881-1962.",/agents/people/6087
"Rickey, Branch, 1881-1965.",/agents/people/6088
"Shepard, John Frederick, 1881-1965.",/agents/people/6089
"Standinger, Hermann, 1881-1965.",/agents/people/6090
"Faulkner, Barry, 1881-1966.",/agents/people/6091
"Hunt, Roy Arthur, 1881-1966.",/agents/people/6092
"Sorensen, Charles E., 1881-1968.",/agents/people/6093
"O'Neill, James Milton, 1881-1970.",/agents/people/6094
"Chinard, Gilbert, 1881-1972.",/agents/people/6095
"Yost, Eunice Josephine Fite, 1881-1975.",/agents/people/6096
"Allen, Hugh Pitzer, 1882-",/agents/people/6097
"Crowley, David Henry, 1882-",/agents/people/6098
"Durfee, Edgar N. (Edgar Noble), 1882-",/agents/people/6099
"Jayne, Ira Waite, 1882-",/agents/people/6100
"Larue, George R. (George Roger), b. 1882.",/agents/people/6101
"Ruthven, Alexander Grant, 1882-",/agents/people/6102
"Spaulding, Thomas M. (Thomas Marshall), b. 1882.",/agents/people/6103
"Tomlinson, Owen A., 1882-",/agents/people/6104
"Waite, John Barker, 1882-",/agents/people/6105
"Hopwood, Avery, 1882-1928.",/agents/people/6106
"Oppenheim, James, 1882-1932.",/agents/people/6107
"Champion, Edouard, 1882-1938.",/agents/people/6108
"Bolton, Chester Castle, 1882-1939.",/agents/people/6109
"Woolf, Virginia, 1882-1941.",/agents/people/6110
"Johnson, Hugh S. (Hugh Samuel), 1882-1942.",/agents/people/6111
"Mooney, Thomas J., 1882-1942.",/agents/people/6112
"Van Loon, Hendrik Willem, 1882-1944.",/agents/people/6113
"Roosevelt, Franklin D. (Franklin Delano), 1882-1945.",/agents/people/6114
"La Guardia, Fiorello H. (Fiorello Henry), 1882-1947.",/agents/people/6115
"Holmes, Roy Hinman, 1882-1949.",/agents/people/6116
"Malone, Dudley Field, 1882-1950.",/agents/people/6117
"Vandenberg, Hazel Whittaker, 1882-1950.",/agents/people/6118
"McClure, Roy Donaldson, 1882-1951.",/agents/people/6119
"Durfee, Edgar Noble, 1882-1952.",/agents/people/6120
"Scripps, William Edmund, 1882-1952.",/agents/people/6121
"Buchanan, Ruth B., 1882-1953.",/agents/people/6122
"Edmonson, James Bartlett, 1882-1954.",/agents/people/6123
"Close, Edward Bennett, 1882-1955.",/agents/people/6124
"Lewisohn, Ludwig, 1882-1955.",/agents/people/6125
"Foote, Mark, 1882-1957.",/agents/people/6126
"Todd, Laurence, 1882-1957.",/agents/people/6127
"Mooney, Edward, Archbishop, 1882-1958",/agents/people/6128
"Durfee, Edgar, 1882-1958.",/agents/people/6129
"Stocking, Charles Howard, 1882-1958.",/agents/people/6130
"Swope, Herbert Bayard, 1882-1958.",/agents/people/6131
